id	gtin	title	gender	quantity	size	colour	item_group_id	hierarchy	availability	link	sale_price	price	description	custom_label_3	shipping(price)	brand_name	size_system	condition	age_group	identifier_exists	pdxtcat_testing	pdxtstyletax	google_product_category	product_type	category_list	additional_image_link	image_link
AZZ01152-135-18	AZZ0115213518	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	1	6	khaki	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-135-18.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl.jpg
AZZ01152-135-24	AZZ0115213524	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	14	12	khaki	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-135-24.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_khaki_xl.jpg
AZZ01152-295-18	AZZ0115229518	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	5	6	nude	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-295-18.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl.jpg
AZZ01152-295-20	AZZ0115229520	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	10	8	nude	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-295-20.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl.jpg
AZZ01152-295-22	AZZ0115229522	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	4	10	nude	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-295-22.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl.jpg
AZZ01152-295-24	AZZ0115229524	"Rebecca Long Sleeve Wrap Front Slinky Top"	Female	1	12	nude	AZZ01152	Variant	"In Stock"	http://us.bhx.com/AZZ01152-295-24.html	"8.00 USD"	"10.00 USD"	"Steal the show on your next evening out with our dreamy collection of evening tops. Be fashion forward with stylish separates, ready to dazzle at any event. In a range of styles and fits, whether you choose cropped, wrap, or bodysuit, rock your fave evening top with a pair of wide-leg pants and a stiletto heel to have all eyes on you."		" "	bhx	US	New	adult	TRUE	Tops		"Clothing & Accessories > Clothing > Shirts & Tops"	Tops		http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01152_nude_xl.jpg
AZZ01219	AZZ01219	"Crepe Bandeau Bodycon Dress"	Female	448			AZZ01219	Parent	"In Stock"	http://us.bhx.com/AZZ01219.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz01219_ivory_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_ivory_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_ivory_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01219_ivory_xl.jpg
AZZ01219-104-20	AZZ0121910420	"Crepe Bandeau Bodycon Dress"	Female	13	8	berry	AZZ01219	Variant	"In Stock"	http://us.bhx.com/AZZ01219-104-20.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl.jpg
AZZ01219-104-22	AZZ0121910422	"Crepe Bandeau Bodycon Dress"	Female	1	10	berry	AZZ01219	Variant	"In Stock"	http://us.bhx.com/AZZ01219-104-22.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01219_berry_xl.jpg
AZZ01219-105-14	AZZ0121910514	"Crepe Bandeau Bodycon Dress"	Female	8	2	black	AZZ01219	Variant	"In Stock"	http://us.bhx.com/AZZ01219-105-14.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01219_black_xl.jpg
AZZ01219-105-16	AZZ0121910516	"Crepe Bandeau Bodycon Dress"	Female	19	4	black	AZZ01219	Variant	"In Stock"	http://us.bhx.com/AZZ01219-105-16.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz01219_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz01219_black_xl.jpg
